age,sex,bmi,weight
35,0,23.15656831,2
33,0,23.1560225,2
20,0,23.15115033,2
22,0,23.14955832,2
29,1,23.14857928,2
22,0,23.14644614,2
34,0,23.14563025,2
19,0,23.13871331,2
29,1,23.13406434,2
19,0,23.13236425,2
35,0,23.13235354,2
34,1,23.13216286,2
32,1,23.1273726,2
29,0,23.12724421,2
35,0,23.12647259,2
20,1,23.12312556,2
26,1,23.12191941,2
26,0,23.11753073,2
18,1,23.11380607,2
29,0,23.10852418,2
31,0,23.10704052,2
25,0,23.10592419,2
26,1,23.10446742,2
23,1,23.10387875,2
27,1,23.1,2
35,1,23.09499201,2
27,0,23.0885704,2
63,0,23.085,2
18,1,23.085,2
22,1,23.08292164,2
32,1,23.07418813,2
34,1,23.06574963,2
35,0,23.06422098,2
19,0,23.06178587,2
25,0,23.05564706,2
23,1,23.04965479,2
31,0,23.04326956,2
23,0,23.03972087,2
24,1,23.03552784,2
23,0,23.03405443,2
30,0,23.03030104,2
21,1,23.02912194,2
21,1,23.02691464,2
24,0,23.02474267,2
25,1,23.02281849,2
21,1,23.02176678,2
34,0,23.02176444,2
18,1,23.01578589,2
26,0,23.01567934,2
23,1,23.01386322,2
24,1,23.01056573,2
21,1,23.00822791,2
23,1,23.00604004,2
34,0,23.00569485,2
34,0,23.00470401,2
30,1,23.00338977,2
20,1,23.00041329,2
54,0,23,2
29,1,22.9973152,2
29,1,22.99578289,2
28,0,22.99178736,2
21,1,22.99176985,2
18,1,22.99,2
64,0,22.99,2
30,1,22.99,2
24,1,22.97821753,2
29,0,22.97809586,2
35,0,22.97385256,2
33,1,22.97245699,2
18,1,22.96916679,2
23,0,22.96814794,2
33,0,22.96625303,2
22,1,22.96531757,2
25,1,22.9653148,2
35,1,22.96162149,2
26,1,22.96001719,2
23,0,22.95592822,2
34,1,22.94702772,2
19,0,22.94342053,2
32,1,22.94336437,2
23,1,22.93779856,2
33,0,22.9350041,2
21,1,22.93340337,2
28,1,22.93314897,2
21,1,22.92490597,2
33,1,22.92037753,2
28,0,22.91936221,2
31,0,22.91590352,2
29,1,22.91536223,2
23,1,22.91284835,2
27,1,22.90820964,2
26,0,22.90687728,2
32,0,22.9067814,2
32,1,22.90503148,2
20,0,22.90324351,2
33,0,22.90317969,2
24,0,22.90259344,2
28,1,22.90151071,2
18,1,22.89843646,2
24,0,22.89707622,2
31,0,22.8960553,2
45,1,22.895,2
30,0,22.895,2
45,1,22.895,2
29,1,22.895,2
32,1,22.89289703,2
25,1,22.88934879,2
23,0,22.88655527,2
18,0,22.88644909,2
33,0,22.88488872,2
18,1,22.8809837,2
53,0,22.88,2
20,0,22.86908834,2
23,1,22.86629185,2
35,0,22.86453337,2
22,0,22.8645057,2
28,1,22.86307854,2
20,1,22.86240628,2
32,0,22.86111807,2
18,1,22.85878889,2
26,1,22.85588453,2
27,1,22.85298645,2
27,0,22.8528961,2
22,0,22.85032827,2
32,1,22.84992128,2
30,0,22.84798454,2
26,1,22.84783994,2
35,1,22.84698495,2
25,1,22.84233912,2
21,0,22.84015011,2
26,0,22.83426028,2
26,0,22.83287041,2
22,1,22.82913949,2
35,1,22.82740577,2
18,1,22.8271034,2
28,1,22.82669904,2
30,1,22.82506805,2
18,1,22.82189653,2
27,1,22.82100729,2
23,0,22.82031759,2
24,1,22.82013259,2
21,0,22.81825739,2
32,1,22.81743347,2
20,1,22.81645769,2
22,1,22.81599143,2
26,1,22.81451891,2
22,1,22.81442856,2
30,0,22.81291293,2
30,0,22.80831554,2
28,1,22.80735158,2
29,0,22.80645493,2
19,1,22.80501363,2
32,1,22.80500589,2
32,1,22.80370827,2
25,1,22.80297261,2
39,0,22.8,2
48,0,22.8,2
30,0,22.79474627,2
31,0,22.79327601,2
35,0,22.79321559,2
35,1,22.78929632,2
24,1,22.78783144,2
19,0,22.78679287,2
26,1,22.78467979,2
33,1,22.7844478,2
31,1,22.78425757,2
19,1,22.78097605,2
31,0,22.78032052,2
32,0,22.77672115,2
31,1,22.7730531,2
28,1,22.77293943,2
23,0,22.7721891,2
25,1,22.77150744,2
58,0,22.77,2
25,1,22.76738209,2
23,0,22.76586227,2
19,1,22.76518287,2
18,0,22.76363951,2
20,1,22.76292187,2
20,0,22.76254093,2
24,0,22.76109839,2
35,0,22.75691069,2
33,0,22.7517938,2
34,1,22.74949482,2
27,1,22.74646353,2
28,1,22.74453043,2
22,0,22.74100548,2
20,0,22.73983019,2
30,1,22.73974386,2
19,1,22.73931579,2
27,1,22.73922498,2
20,0,22.73785405,2
35,1,22.73677388,2
25,0,22.73612955,2
18,0,22.73498405,2
25,1,22.73357174,2
30,1,22.73296217,2
25,0,22.73227535,2
32,1,22.72982175,2
24,1,22.72927619,2
27,0,22.72853889,2
28,0,22.72716283,2
22,1,22.72681991,2
29,0,22.72468288,2
34,0,22.72467448,2
18,0,22.72411402,2
18,1,22.71974937,2
26,1,22.71824938,2
22,1,22.71734871,2
35,0,22.716052,2
35,1,22.71224562,2
23,0,22.71078879,2
20,1,22.71076193,2
20,1,22.71055158,2
27,0,22.70731309,2
32,1,22.70519285,2
33,1,22.705,2
40,1,22.705,2
37,1,22.705,2
35,0,22.70472303,2
20,0,22.70424896,2
22,0,22.70424666,2
22,1,22.70403076,2
27,1,22.70131964,2
30,0,22.69929332,2
32,0,22.69851309,2
24,0,22.69771438,2
25,1,22.6974412,2
33,1,22.69269334,2
35,1,22.6915542,2
28,1,22.69108479,2
23,1,22.6903622,2
29,0,22.69003962,2
23,1,22.6895642,2
27,0,22.68817953,2
20,1,22.68799068,2
19,0,22.68672065,2
25,1,22.68612436,2
29,1,22.68520291,2
25,1,22.68493908,2
22,1,22.6846479,2
25,1,22.68445078,2
22,1,22.68348602,2
23,0,22.6831407,2
25,0,22.67976137,2
24,1,22.6780389,2
21,1,22.67624995,2
29,0,22.67549053,2
20,1,22.67259916,2
24,1,22.67250129,2
23,0,22.67082708,2
32,0,22.67046313,2
32,0,22.66690899,2
23,0,22.6621303,2
20,1,22.66062958,2
23,0,22.65884086,2
33,1,22.65755348,2
32,0,22.65441685,2
34,1,22.65224468,2
19,1,22.64980147,2
27,0,22.64877508,2
34,1,22.6453967,2
33,1,22.64534458,2
22,1,22.64384076,2
35,0,22.64303031,2
22,0,22.64230834,2
34,1,22.64208337,2
32,0,22.64178705,2
30,0,22.64092543,2
33,0,22.63958452,2
32,1,22.63839492,2
18,1,22.63818083,2
24,0,22.6343972,2
28,1,22.63428154,2
27,0,22.63133082,2
35,1,22.63076436,2
35,1,22.6298264,2
21,0,22.6291808,2
29,1,22.62864828,2
19,0,22.62750262,2
28,1,22.62626461,2
23,1,22.62524672,2
19,1,22.62502809,2
30,1,22.62408583,2
19,1,22.61904928,2
23,0,22.6184804,2
30,1,22.61706138,2
18,0,22.61547188,2
31,1,22.61470869,2
24,1,22.61288594,2
25,1,22.61221823,2
23,0,22.61122667,2
34,0,22.61075,2
30,0,22.61032765,2
53,0,22.61,2
26,0,22.61,2
49,0,22.61,2
19,1,22.61,2
31,0,22.6082453,2
29,1,22.6071029,2
29,0,22.6052826,2
27,1,22.6043837,2
26,1,22.60426524,2
21,0,22.60182234,2
31,0,22.60130658,2
36,0,22.6,2
24,0,22.6,2
23,1,22.59953456,2
33,0,22.59945752,2
35,1,22.59755647,2
34,0,22.59720027,2
33,0,22.59508373,2
35,0,22.59497367,2
19,0,22.59341593,2
23,0,22.58950304,2
29,1,22.58882189,2
25,1,22.5880925,2
23,1,22.58401707,2
33,1,22.58383185,2
35,0,22.58140849,2
33,1,22.57935614,2
27,1,22.57787978,2
28,1,22.57704598,2
32,0,22.5740271,2
25,1,22.57028661,2
19,1,22.56957908,2
32,0,22.56886588,2
30,1,22.56776455,2
35,1,22.5677348,2
19,1,22.56707215,2
31,1,22.56663724,2
28,1,22.56377278,2
27,0,22.56011544,2
21,1,22.55910292,2
33,1,22.55869642,2
22,0,22.55742723,2
30,0,22.55707416,2
33,1,22.55508499,2
24,0,22.55396086,2
29,0,22.55260854,2
20,1,22.55072899,2
26,1,22.54947804,2
24,1,22.54324093,2
34,0,22.54311035,2
30,1,22.54277818,2
34,0,22.54276425,2
20,1,22.54091144,2
25,1,22.53800715,2
23,1,22.5370343,2
20,1,22.53698694,2
20,1,22.53680367,2
25,0,22.53674754,2
25,0,22.53649956,2
35,0,22.53621852,2
29,1,22.53588648,2
25,0,22.53458881,2
22,0,22.53437207,2
35,0,22.53436124,2
30,1,22.53367444,2
23,1,22.53299115,2
27,0,22.52877725,2
29,1,22.52774742,2
28,0,22.52589665,2
29,0,22.52523922,2
19,1,22.52518072,2
32,0,22.5251614,2
18,0,22.52480126,2
27,1,22.52310149,2
31,1,22.52233733,2
27,0,22.52187962,2
18,0,22.52187441,2
35,1,22.5214705,2
29,1,22.51749503,2
30,0,22.51745937,2
33,1,22.51644628,2
29,1,22.515,2
28,1,22.515,2
19,0,22.515,2
49,1,22.515,2
25,0,22.515,2
24,1,22.51437464,2
31,1,22.51403528,2
35,0,22.5108442,2
18,1,22.50750818,2
28,0,22.50661599,2
33,0,22.50587185,2
32,1,22.50554191,2
27,1,22.50456402,2
23,0,22.49953283,2
19,0,22.48951335,2
26,0,22.48936926,2
21,1,22.48792296,2
24,1,22.48623412,2
26,0,22.48613333,2
29,0,22.48544239,2
20,1,22.48489359,2
33,0,22.48483782,2
19,0,22.4844386,2
24,0,22.48290493,2
24,0,22.48145411,2
18,0,22.480779,2
23,0,22.47811486,2
34,0,22.47743198,2
30,0,22.47509476,2
31,1,22.47439369,2
34,0,22.46444547,2
25,0,22.46426644,2
31,0,22.45965278,2
33,0,22.45649052,2
23,1,22.45623604,2
28,0,22.45484399,2
31,1,22.45458728,2
35,0,22.45297273,2
32,0,22.45296719,2
32,1,22.45115666,2
26,0,22.45064216,2
24,1,22.44981385,2
34,0,22.44974199,2
31,1,22.44598886,2
19,0,22.44484235,2
26,1,22.44279637,2
19,1,22.442615,2
34,0,22.44058736,2
21,1,22.43895641,2
24,1,22.4379953,2
23,0,22.4376134,2
27,0,22.43678293,2
24,0,22.43654303,2
34,0,22.43561058,2
28,1,22.43259928,2
18,1,22.42988234,2
20,0,22.42898452,2
30,0,22.42545186,2
19,0,22.4228232,2
20,1,22.42233351,2
21,1,22.42137532,2
22,0,22.42115731,2
20,0,22.42,2
34,1,22.42,2
51,1,22.42,2
23,0,22.41989645,2
20,1,22.41979445,2
29,0,22.41907808,2
18,1,22.417646,2
27,1,22.41749896,2
18,0,22.41666209,2
30,1,22.41604828,2
21,0,22.41604216,2
34,1,22.41446522,2
33,1,22.41235831,2
24,1,22.41140348,2
20,0,22.41038061,2
35,1,22.4092209,2
23,1,22.40860196,2
20,1,22.40713013,2
33,1,22.4065722,2
24,0,22.40498306,2
23,0,22.40456383,2
18,1,22.40413186,2
35,0,22.40233955,2
34,0,22.40076143,2
20,1,22.39952124,2
20,1,22.39855678,2
20,1,22.3966742,2
32,1,22.39544885,2
25,0,22.39539275,2
26,0,22.39501182,2
30,0,22.39420637,2
35,1,22.3934334,2
27,0,22.39289875,2
28,0,22.39219175,2
34,0,22.39177748,2
26,0,22.3915874,2
25,0,22.39041292,2
35,1,22.38891553,2
25,1,22.38785772,2
18,1,22.38642558,2
35,1,22.38439031,2
20,1,22.38362654,2
31,0,22.38201657,2
33,0,22.38104156,2
24,0,22.37958477,2
27,0,22.37889615,2
34,1,22.37840851,2
31,1,22.37684337,2
34,1,22.37638446,2
28,0,22.37627727,2
18,1,22.37413386,2
28,1,22.37321139,2
26,1,22.37221959,2
18,0,22.37204429,2
19,0,22.36951921,2
35,1,22.36924236,2
34,1,22.36848802,2
20,0,22.36790963,2
32,0,22.36783453,2
31,1,22.36563894,2
29,0,22.36502654,2
22,1,22.36450359,2
18,1,22.3641063,2
18,0,22.36351351,2
19,0,22.36326927,2
22,1,22.3629955,2
27,0,22.36109049,2
26,0,22.35999436,2
27,0,22.35927441,2
35,1,22.35840489,2
34,0,22.35613871,2
33,1,22.35581863,2
33,1,22.35501023,2
31,0,22.35400048,2
27,1,22.35366735,2
30,1,22.35301411,2
19,0,22.35192868,2
27,0,22.35119898,2
33,1,22.35117025,2
25,0,22.35084349,2
33,0,22.35073068,2
21,0,22.34894061,2
28,1,22.34884502,2
35,0,22.34789335,2
35,0,22.3477263,2
30,1,22.34647071,2
23,0,22.34499597,2
35,0,22.34487998,2
35,0,22.34042606,2
30,0,22.33944827,2
27,0,22.33898483,2
28,1,22.33803704,2
23,0,22.33718922,2
32,1,22.33660244,2
22,1,22.33626724,2
29,1,22.3358822,2
31,1,22.33542148,2
31,1,22.33434783,2
34,1,22.33160251,2
25,1,22.3305713,2
33,1,22.33033868,2
20,1,22.32985552,2
25,1,22.32774816,2
28,1,22.32768399,2
34,1,22.32563104,2
27,0,22.32545838,2
25,0,22.32519378,2
25,1,22.32464996,2
25,1,22.32442873,2
28,0,22.32375679,2
32,1,22.32278883,2
27,0,22.3212705,2
28,0,22.32120577,2
26,0,22.32113841,2
24,0,22.32029948,2
25,0,22.31944311,2
28,0,22.31712317,2
18,1,22.31544952,2
24,1,22.31462691,2
29,1,22.31365988,2
21,1,22.31264413,2
33,0,22.31244373,2
20,0,22.3114499,2
33,0,22.30891455,2
34,0,22.30587521,2
35,0,22.30481022,2
29,0,22.30331436,2
23,0,22.30271103,2
18,0,22.30188668,2
20,0,22.30172567,2
33,1,22.30168309,2
32,1,22.30125017,2
46,1,22.3,2
21,1,22.3,2
21,0,22.2989484,2
35,0,22.29871386,2
18,0,22.29834423,2
19,1,22.29832435,2
32,1,22.29761156,2
21,1,22.29648911,2
21,0,22.2938504,2
35,0,22.29308327,2
18,0,22.28904461,2
25,1,22.28896818,2
33,1,22.28728654,2
22,0,22.28481624,2
29,1,22.28418207,2
27,1,22.28361015,2
32,0,22.28268957,2
32,1,22.28081865,2
31,0,22.28024906,2
32,1,22.27777274,2
20,0,22.2775206,2
30,0,22.27621621,2
25,1,22.27584202,2
25,1,22.27540266,2
25,0,22.2723727,2
25,1,22.27137319,2
33,1,22.26890378,2
22,1,22.26825246,2
32,1,22.26783081,2
24,1,22.26665873,2
20,0,22.26655605,2
28,0,22.26548065,2
33,1,22.26505921,2
26,1,22.26504915,2
21,1,22.26365122,2
21,1,22.26352689,2
31,0,22.26269769,2
19,0,22.26188309,2
31,1,22.26128403,2
28,0,22.26077809,2
29,0,22.26042503,2
29,0,22.25964622,2
29,1,22.25866773,2
23,1,22.25834506,2
22,0,22.25815011,2
19,0,22.25682589,2
28,0,22.25650299,2
35,1,22.25574973,2
18,0,22.25541564,2
27,0,22.25500758,2
22,0,22.25322765,2
31,1,22.25310349,2
28,1,22.2524396,2
26,1,22.25222271,2
30,0,22.25206704,2
22,1,22.25047712,2
20,1,22.24956327,2
35,1,22.24917024,2
25,1,22.24773359,2
31,1,22.24678781,2
34,1,22.24627806,2
28,1,22.24620711,2
25,0,22.24617977,2
34,1,22.24533726,2
26,0,22.24387198,2
23,1,22.24359927,2
20,1,22.24184532,2
21,0,22.23956071,2
31,1,22.23913943,2
21,1,22.23888953,2
29,1,22.2388328,2
20,1,22.2381175,2
20,1,22.2374936,2
18,1,22.23591346,2
26,1,22.23551771,2
25,0,22.23451535,2
26,1,22.23306157,2
18,1,22.23233035,2
23,0,22.23149672,2
26,1,22.23145087,2
21,0,22.231424,2
57,0,22.23,2
26,0,22.23,2
33,0,22.22954301,2
35,1,22.22912321,2
35,1,22.22532288,2
20,1,22.22503019,2
21,1,22.22459782,2
30,0,22.22138373,2
20,0,22.22117989,2
30,0,22.22015983,2
40,0,22.22,2
22,1,22.21912679,2
34,1,22.21885861,2
20,1,22.21870888,2
22,1,22.21858735,2
25,1,22.21839745,2
29,1,22.2164656,2
26,1,22.21595197,2
24,0,22.21498032,2
29,1,22.214289,2
30,0,22.21311341,2
22,1,22.21266592,2
31,0,22.21185281,2
24,0,22.21047842,2
23,0,22.21001142,2
30,1,22.20326264,2
18,1,22.2016574,2
34,1,22.20165389,2
33,1,22.20160686,2
29,1,22.19996538,2
33,0,22.19872406,2
20,0,22.19850568,2
33,1,22.19823605,2
35,1,22.19808166,2
23,1,22.19745044,2
26,0,22.1974159,2
25,0,22.19703392,2
33,0,22.19446901,2
21,1,22.19434629,2
28,1,22.19410648,2
29,1,22.19402527,2
28,1,22.18876825,2
24,0,22.1886589,2
29,0,22.18823701,2
21,1,22.18759507,2
19,0,22.18693665,2
22,0,22.18613325,2
19,1,22.18177577,2
28,1,22.18148411,2
19,0,22.18085147,2
18,0,22.17900884,2
19,0,22.17873282,2
22,0,22.17715975,2
28,0,22.17524428,2
28,0,22.17473958,2
18,0,22.17469991,2
18,1,22.17274209,2
20,0,22.17167267,2
29,0,22.1708822,2
25,0,22.16931452,2
21,0,22.1692113,2
30,0,22.16800694,2
35,1,22.16747257,2
33,1,22.16699082,2
20,0,22.16576042,2
27,0,22.16488206,2
21,0,22.16472242,2
24,0,22.16163068,2
22,0,22.16041957,2
35,0,22.1602735,2
22,0,22.15978721,2
34,1,22.15942656,2
26,0,22.15845193,2
31,1,22.15761025,2
33,0,22.15629176,2
32,1,22.154601,2
34,0,22.15261708,2
18,0,22.1522896,2
19,1,22.15190391,2
21,1,22.15181128,2
20,1,22.15178173,2
28,1,22.15022396,2
26,1,22.14963781,2
32,0,22.14912441,2
35,0,22.14832323,2
22,0,22.14756986,2
34,0,22.14729994,2
21,0,22.14722604,2
27,1,22.14637157,2
30,1,22.1461536,2
34,1,22.1459356,2
20,1,22.14451096,2
25,0,22.14440645,2
21,1,22.14127103,2
29,0,22.14088659,2
20,1,22.14071407,2
23,1,22.14018098,2
32,0,22.13989116,2
23,1,22.13756774,2
25,0,22.13704158,2
24,1,22.13634629,2
33,0,22.135,2
44,1,22.135,2
21,0,22.135,2
36,0,22.135,2
32,0,22.13282338,2
22,1,22.13136338,2
22,0,22.13030253,2
35,1,22.12953247,2
19,1,22.12920008,2
18,0,22.12915653,2
22,1,22.12902945,2
27,0,22.1289062,2
24,1,22.12883255,2
35,0,22.12858235,2
24,1,22.12857953,2
32,1,22.12836874,2
24,1,22.12815779,2
22,1,22.12742765,2
30,0,22.12700723,2
26,1,22.12699255,2
27,1,22.12650834,2
35,1,22.1254329,2
27,0,22.12512455,2
29,0,22.12362635,2
32,1,22.12250809,2
29,1,22.12235548,2
18,0,22.12225849,2
29,1,22.12144316,2
23,0,22.11964215,2
25,1,22.11933353,2
30,0,22.11896906,2
33,1,22.11893392,2
34,1,22.1188446,2
22,1,22.1169743,2
22,0,22.11691858,2
20,0,22.11620244,2
25,0,22.11592863,2
18,1,22.11522874,2
21,0,22.1151398,2
18,1,22.11375595,2
30,1,22.11253592,2
21,0,22.11203169,2
28,0,22.11158515,2
35,1,22.11053737,2
30,0,22.11043839,2
25,1,22.10987552,2
23,1,22.10892248,2
31,1,22.10826059,2
31,0,22.10789767,2
35,1,22.10626356,2
27,1,22.10588466,2
31,1,22.1056735,2
24,1,22.10354646,2
21,0,22.10005972,2
56,1,22.1,2
22,0,22.09896354,2
25,1,22.09814618,2
28,1,22.09648176,2
32,1,22.09526454,2
34,1,22.0941261,2
30,0,22.09380181,2
23,1,22.09325541,2
32,0,22.09216972,2
28,1,22.09058204,2
26,0,22.0904595,2
27,1,22.08963037,2
33,1,22.088569,2
25,0,22.08801638,2
34,1,22.0872609,2
35,1,22.08693317,2
30,1,22.08638804,2
33,1,22.08448718,2
22,0,22.08440565,2
30,0,22.0842442,2
23,1,22.08402429,2
31,1,22.0838981,2
35,0,22.08384372,2
33,0,22.08370496,2
27,0,22.08259897,2
28,1,22.0823815,2
24,1,22.08055663,2
19,0,22.07945769,2
32,1,22.07868845,2
28,0,22.07813727,2
18,1,22.07806539,2
18,0,22.07766909,2
25,0,22.07698864,2
31,0,22.07665801,2
29,0,22.07658908,2
24,1,22.07634129,2
29,1,22.07568134,2
34,0,22.07566816,2
25,1,22.0752782,2
32,1,22.07332078,2
20,1,22.07318032,2
30,1,22.07142373,2
19,1,22.07077411,2
31,1,22.0702914,2
25,0,22.07002176,2
33,1,22.06929524,2
34,0,22.06919922,2
31,0,22.06810412,2
19,1,22.06689048,2
35,1,22.06598897,2
30,0,22.0655061,2
33,1,22.0650196,2
35,1,22.06392863,2
23,0,22.06344556,2
35,1,22.06336014,2
29,0,22.06298737,2
21,1,22.06290008,2
31,0,22.0619064,2
35,0,22.061724,2
20,1,22.06114437,2
21,1,22.0604783,2
30,0,22.05850404,2
31,0,22.05849463,2
26,0,22.0577555,2
26,0,22.05757086,2
19,0,22.05721176,2
27,0,22.05691061,2
22,0,22.05311646,2
21,0,22.05197887,2
20,0,22.05177496,2
27,1,22.05014715,2
18,0,22.04895529,2
32,1,22.04804544,2
21,0,22.04781081,2
20,0,22.04774585,2
30,0,22.04589291,2
30,1,22.04562138,2
18,0,22.04511947,2
20,1,22.04461828,2
19,0,22.04384702,2
26,1,22.04264927,2
30,0,22.04215711,2
23,0,22.04134212,2
22,1,22.04106957,2
32,0,22.04081163,2
61,0,22.04,2
25,0,22.03857664,2
22,1,22.03839788,2
25,1,22.03586283,2
25,0,22.03533336,2
29,1,22.03504848,2
31,1,22.03481659,2
25,0,22.03380254,2
31,0,22.0333772,2
27,1,22.03336697,2
33,1,22.03191183,2
31,0,22.03042026,2
28,0,22.03020727,2
25,0,22.02766052,2
18,0,22.02762434,2
18,0,22.02654969,2
33,0,22.02651063,2
32,1,22.02631953,2
25,0,22.02624247,2
30,1,22.02589705,2
29,1,22.02569874,2
35,1,22.02449509,2
18,1,22.02444587,2
24,1,22.02278617,2
18,1,22.02244302,2
35,1,22.02210476,2
35,0,22.02196955,2
32,1,22.02182387,2
25,0,22.02181346,2
20,1,22.02169716,2
23,1,22.02087066,2
34,0,22.02068235,2
28,0,22.02048525,2
20,1,22.02010363,2
31,1,22.02004249,2
33,0,22.01892543,2
29,0,22.0185472,2
35,0,22.01851187,2
23,1,22.01770251,2
33,1,22.01721315,2
23,0,22.01688425,2
34,0,22.01520135,2
23,0,22.01484528,2
27,1,22.01403852,2
27,0,22.01397482,2
23,0,22.01390121,2
24,1,22.01326136,2
26,1,22.01317121,2
22,1,22.01279597,2
23,1,22.01151994,2
28,1,22.00912479,2
34,0,22.00829185,2
31,1,22.00813135,2
33,1,22.00749269,2
19,0,22.00677788,2
32,1,22.00591648,2
29,0,22.00508259,2
28,0,22.00368155,2
25,0,22.00283212,2
25,0,22.00279035,2
20,1,22,2
29,0,21.99745558,2
34,0,21.99698578,2
28,1,21.9960968,2
26,0,21.99461077,2
32,1,21.99358447,2
19,0,21.99262017,2
21,1,21.99255875,2
19,0,21.9917465,2
22,0,21.9908645,2
18,0,21.99002574,2
18,0,21.98946213,2
35,0,21.98555328,2
20,0,21.98516734,2
34,0,21.98481677,2
29,1,21.98331161,2
19,1,21.97867296,2
23,0,21.9782324,2
21,1,21.97790917,2
24,0,21.97723875,2
27,1,21.97634935,2
22,0,21.97558626,2
22,1,21.97519517,2
25,0,21.97469923,2
31,0,21.97390007,2
24,1,21.97272967,2
27,0,21.97232421,2
27,0,21.97227276,2
25,0,21.97134187,2
31,0,21.97059576,2
18,0,21.96861247,2
30,0,21.96832778,2
31,0,21.96610941,2
26,1,21.96536404,2
28,0,21.96443417,2
31,1,21.9637695,2
34,1,21.9624907,2
32,1,21.95898734,2
28,1,21.95868766,2
35,0,21.95848149,2
35,0,21.9583589,2
24,0,21.95780642,2
35,0,21.95640701,2
29,1,21.9563652,2
23,0,21.95619904,2
30,1,21.95597284,2
35,1,21.95583969,2
28,1,21.95546376,2
21,1,21.95450634,2
18,1,21.95342313,2
33,1,21.953262,2
23,1,21.95268975,2
29,0,21.95251792,2
24,0,21.95160846,2
35,1,21.95147303,2
32,1,21.95127227,2
35,0,21.95062115,2
31,0,21.94979838,2
29,1,21.94928487,2
31,1,21.94917968,2
31,1,21.94914118,2
24,0,21.94860582,2
29,1,21.94772848,2
30,0,21.94732328,2
26,1,21.94662437,2
24,1,21.9459915,2
32,1,21.94595259,2
18,0,21.94562346,2
34,0,21.94536353,2
30,0,21.945,2
30,1,21.94477805,2
23,1,21.94457101,2
19,1,21.94436475,2
20,0,21.94242906,2
29,0,21.94210191,2
35,1,21.94175777,2
18,1,21.94149415,2
34,0,21.94038704,2
26,1,21.94001683,2
21,1,21.93958856,2
32,1,21.93866709,2
26,1,21.93794068,2
33,1,21.93771773,2
21,1,21.93665913,2
28,0,21.93646079,2
32,1,21.93525758,2
28,0,21.93455913,2
18,1,21.93072447,2
21,0,21.93057132,2
30,1,21.93052554,2
29,1,21.92957653,2
27,1,21.92922177,2
32,1,21.92901082,2
32,1,21.92815243,2
31,0,21.92789213,2
30,1,21.92595644,2
23,1,21.92518669,2
23,1,21.92491593,2
34,1,21.92400976,2
24,1,21.9236302,2
19,0,21.9230858,2
25,0,21.92220185,2
26,0,21.92164061,2
34,1,21.92082414,2
28,0,21.92056685,2
26,0,21.92034843,2
18,1,21.91801808,2
31,0,21.91489382,2
26,1,21.91466506,2
21,0,21.91457127,2
32,0,21.91377889,2
20,0,21.91323457,2
28,1,21.91137519,2
22,1,21.91062903,2
31,0,21.91021782,2
22,1,21.90989702,2
28,1,21.9096624,2
26,0,21.90511158,2
20,0,21.90500282,2
18,0,21.90439953,2
27,0,21.90429114,2
31,1,21.90380375,2
29,0,21.90312226,2
27,1,21.90292703,2
30,0,21.90226671,2
29,0,21.90060523,2
31,0,21.90049579,2
28,1,21.89933581,2
27,1,21.89787155,2
27,0,21.8973583,2
24,1,21.89684962,2
24,1,21.89680643,2
18,0,21.89637109,2
30,1,21.89565824,2
28,0,21.89451868,2
27,0,21.89319985,2
35,0,21.89139721,2
35,1,21.89135331,2
18,0,21.89111099,2
27,0,21.89029548,2
18,1,21.89001746,2
21,0,21.89,2
31,0,21.8890974,2
33,0,21.88845207,2
33,0,21.88746182,2
29,1,21.88704989,2
29,1,21.88559636,2
25,0,21.88232237,2
22,0,21.88115347,2
33,0,21.88095673,2
22,1,21.8805212,2
29,0,21.88020275,2
23,0,21.87998116,2
35,1,21.87965626,2
21,1,21.87962244,2
34,0,21.87851675,2
33,0,21.87821708,2
18,1,21.87599621,2
25,1,21.87556107,2
31,0,21.87545208,2
20,1,21.87508352,2
29,1,21.87507289,2
33,0,21.87496551,2
20,0,21.87477805,2
20,0,21.87475113,2
27,1,21.87405151,2
29,0,21.87214127,2
18,1,21.87132941,2
34,0,21.87079893,2
22,0,21.87008516,2
27,0,21.86981121,2
23,0,21.86975907,2
23,1,21.86968341,2
27,1,21.8690264,2
18,0,21.86849426,2
33,1,21.86743066,2
21,1,21.86649968,2
27,0,21.86638989,2
27,0,21.86634616,2
30,1,21.86560985,2
31,1,21.8654302,2
35,1,21.86498443,2
32,0,21.86494954,2
30,1,21.86400746,2
34,0,21.86288497,2
28,1,21.86247521,2
28,1,21.86205723,2
35,0,21.86060834,2
25,1,21.86014437,2
19,0,21.85829768,2
35,0,21.85805116,2
31,1,21.85772822,2
32,0,21.8569677,2
22,1,21.85686582,2
24,1,21.85668779,2
25,0,21.85645499,2
23,0,21.85552128,2
18,1,21.85477844,2
27,0,21.85473596,2
22,1,21.85431448,2
23,0,21.85388216,2
23,1,21.85329143,2
30,1,21.85202926,2
22,1,21.85185833,2
24,0,21.85154957,2
33,1,21.85152012,2
32,0,21.85099581,2
30,0,21.85080978,2
33,1,21.85048277,2
21,0,21.85,2
39,1,21.85,2
44,1,21.85,2
29,0,21.85,2
32,0,21.8493081,2
29,1,21.8488313,2
29,1,21.84871938,2
25,0,21.84871493,2
22,1,21.84780754,2
30,0,21.84764494,2
18,0,21.84674067,2
21,1,21.84631066,2
22,0,21.84620726,2
22,1,21.84612687,2
27,1,21.84509041,2
24,1,21.84318716,2
